Day,Path_0,Path_100,Path_200,Path_300,Path_400,Path_500,Path_600,Path_700,Path_800,Path_900,Pct_5,Pct_25,Pct_50,Pct_75,Pct_95
42,8848.245384752268,8757.995338891913,8638.750211470824,8819.489068486084,8262.034234182269,8483.509833514598,8054.737596950089,8825.736701218051,8716.230329081354,8416.842946316398,8006.578206683791,8295.83276877031,8481.533920695363,8692.225249809555,9002.979042852274
43,8689.38676992727,8625.488039999189,8495.25415909748,8654.477303375226,8111.398486348353,8424.597761403473,7948.327392975836,8589.189095220447,8578.231925438671,8223.507035608249,7856.35818972952,8141.7394216944285,8322.571853961736,8535.931207429208,8835.850441120085
44,8541.720372434016,8437.666312161658,8299.032796220597,8461.980502032615,7936.627922242334,8214.436715241627,7817.914332718149,8441.270991277896,8422.144782266818,8085.7367163026165,7700.592386258673,7992.490937945353,8169.110592703399,8377.568057998644,8692.779965562935
45,8448.61328471349,8344.55235965689,8151.538816309003,8315.40918162059,7831.508215188117,8003.497512757788,7695.059950713385,8208.81452789355,8289.192643571801,7964.286701760566,7566.131669747204,7837.881078409109,8018.371413216402,8226.301668146785,8525.236224440394
46,8323.34796052791,8315.602470068688,8056.2139640200785,8260.342085315506,7650.798019714723,7879.083808569626,7582.730588262812,8077.388899545038,8154.919189508767,7850.024603470343,7416.311208374408,7684.7071240361065,7862.923689678616,8073.349052820621,8365.274807103957
47,8188.774215687972,8153.283953326801,7869.911436075197,8124.275812475625,7469.139213888602,7699.875104805944,7435.407954330187,7938.403823967374,8022.646742381413,7683.445235289776,7273.465448632952,7542.923701918188,7715.747103935084,7923.374522549281,8222.28828269943
48,7992.053343088733,8089.097953328793,7734.04217253358,8002.615807249756,7306.844503125311,7563.720783033566,7234.785991105788,7810.763851338869,7838.264381884056,7541.615746884823,7134.0122029098075,7404.495121610166,7576.684580280899,7782.77037763788,8079.080201784655
49,7829.570325698351,7942.3188331992615,7557.362175316252,7837.819180754539,7217.612000702411,7439.36342801164,7076.243729149009,7690.95684900384,7655.5641091903935,7425.398578232304,7010.2721954415,7263.834222101542,7439.044971180903,7635.245050655863,7936.613850154646
50,7755.754866399881,7850.47170030438,7440.453440155049,7744.087554030894,7046.281076795266,7339.893984641736,6913.2212894008335,7557.506882883174,7486.817479837297,7279.264097973898,6868.135062222292,7124.771265862157,7300.594493923247,7501.007093592112,7810.538609038713
51,7598.860022432634,7735.366806969208,7287.417367173099,7558.802049811315,6959.444002932402,7190.409320419913,6803.38908223485,7467.036443133926,7451.379748512788,7154.8576976546055,6721.713590659667,6988.87175515146,7172.427898557365,7359.618587308449,7673.923375383213
52,7473.028541258104,7525.892108364841,7134.848334451157,7413.220850959348,6860.1016745073075,7071.525216089196,6702.123085544462,7363.9181306282535,7364.025264630925,6989.347218518138,6593.201451205924,6856.407615852473,7043.630516475993,7224.080720717766,7524.975244892976
53,7360.567896047475,7362.109384373011,7011.8252076626,7292.576705657783,6727.4696366890075,6929.319940039398,6582.650977154276,7205.948022356116,7266.136270588628,6855.4053236862255,6460.800424273573,6728.459682496807,6912.94697021898,7088.569628993119,7384.86062775697
54,7200.711975600292,7257.410780087916,6952.30477726942,7239.004265780404,6633.954675928258,6768.814047331328,6464.489173457979,7048.677078195154,7076.609663733595,6690.298767157103,6351.578873048846,6601.894621181691,6785.957631657953,6956.495499408716,7245.464036603497
55,7028.701060240591,7100.5974877443605,6789.530063562438,7065.6925497860575,6548.158252668488,6633.028527790225,6381.735441141169,6890.100294683622,6917.251187894424,6553.943965497182,6239.778429689592,6483.713610556951,6661.679092726137,6833.7484404252045,7109.370297535307
56,6864.426573513952,6965.525062400083,6621.447578518494,6910.652136353856,6444.044602208588,6539.784979938466,6248.348737020648,6780.151145004601,6818.87911763634,6464.034319881919,6117.411202736972,6366.56251750672,6531.392649876489,6710.870767783526,6981.212740743157
57,6766.890432945963,6829.28336151658,6554.946086480638,6773.142521644515,6348.296577997691,6406.05506826996,6099.509624401714,6658.179977865268,6629.912299285107,6358.590901801961,5992.856027670897,6249.9810442002845,6414.5018693294005,6587.575562420258,6850.807348062403
58,6652.178684691465,6735.6011817741055,6409.932079111907,6663.171388434124,6282.1880002102525,6307.072686648093,5931.057035200599,6554.253650904072,6527.46780389013,6164.242344264743,5890.823404671182,6130.383782135948,6294.612611875517,6467.56144199387,6735.477505982777
59,6517.361434659861,6654.263001245845,6325.775096028871,6536.242475997469,6240.423502800822,6169.402397918514,5899.882648349701,6486.182186502461,6371.733051635302,6077.971473436251,5774.4099367591525,6015.704086216986,6177.509894708988,6349.85992019249,6621.337150692377
60,6363.544899133894,6525.024858615621,6173.533519841512,6342.847807191739,6072.239814762444,6133.446289046055,5823.715535522351,6369.771818820627,6239.829509337032,5963.400759683884,5666.822821485698,5892.607561983904,6062.736930257242,6230.366370063499,6505.648755027352
61,6261.268131609531,6436.687305569037,6073.337458618801,6226.263064533593,5976.586472557519,6075.765478005895,5748.772518613376,6208.114655600459,6097.413079481201,5873.076901429729,5568.561171092803,5780.48772053886,5946.994774296876,6119.541711569776,6390.585721253179
62,6151.123957552659,6340.609708746596,5964.422497240282,6145.311556757653,5831.9594507174,5968.67458564864,5619.882292961538,6156.3334848558015,5962.684016093685,5789.593878050806,5442.050855539674,5679.248740132247,5844.06269160601,6001.839710508093,6264.47955841598
63,6072.2266344640575,6249.957279477197,5875.4836570712505,6052.438024594447,5736.570448040897,5839.39061879063,5458.204443183452,6080.862738663475,5834.374957129844,5730.576543575364,5348.884622367899,5573.249205041521,5740.221278358448,5898.6480722397355,6161.544004380841
64,5997.165609802226,6110.663330389639,5736.675292564538,5951.189424946392,5634.3832215744205,5741.51239117814,5375.580758898641,5946.69471099678,5729.104422004347,5606.558576978179,5253.630644393746,5471.441289770597,5631.014709053192,5790.76498215366,6046.448163191228
65,5860.685985008983,6014.618564667021,5620.602063291774,5779.08987114374,5588.06968413667,5588.041304072218,5268.681798759394,5851.356961853848,5592.620937811853,5475.779424930554,5149.618989824137,5367.74153005116,5530.005251236353,5682.9100537837,5932.37408437373
66,5710.820676098771,5931.339155188117,5502.690991468854,5696.255399088288,5498.441949682202,5503.693261580397,5163.118003465372,5714.240906900266,5499.5400073093615,5383.119805433204,5036.148790129752,5266.846776733743,5426.871131668924,5584.449122107638,5827.201341126482
67,5607.000638649567,5771.632106298122,5407.862579840402,5641.509615916222,5358.612743124467,5353.612674422781,5075.049237445144,5665.788118698581,5398.384494944599,5289.5685604617,4939.427295577037,5168.843737248029,5325.4908925158425,5483.2577099764285,5726.959086512689
68,5473.857406746313,5650.926218685308,5296.8799872622085,5487.403376649252,5213.98362502239,5266.894286309316,4960.081315431884,5588.91180020513,5353.968586761594,5203.4699580148135,4842.858998540701,5065.679430808495,5227.801178796832,5382.538561952285,5623.907435114623
69,5362.060322276709,5549.438336327199,5209.300679626334,5400.309766976356,5163.826888146546,5220.539274932195,4892.9421782962445,5451.082440418214,5247.690922332497,5135.875261273135,4752.541509098352,4970.805789632399,5134.021656851241,5282.953928989108,5523.6854291405725
70,5280.484828830238,5382.505965357557,5091.076094135032,5353.38317620523,5064.601028455978,5098.917031711828,4813.854951515887,5378.524711968427,5152.737619759457,5051.990950033321,4665.157575918879,4877.933557573779,5032.0441397918985,5182.604569020827,5417.545318264687
71,5172.643721630304,5258.853249339656,4994.697548247735,5245.809192155389,4988.514597922119,4955.402466542795,4708.145162806181,5300.881833264051,5074.620390808927,4946.024854307048,4580.742297262138,4784.962521925404,4940.93083319636,5082.464864744688,5315.858141348471
72,5035.505760760332,5149.425756956094,4892.944373763406,5153.396729815588,4920.949021177069,4894.449361066337,4648.491374540169,5178.403944709217,5002.666044750569,4780.180262892589,4488.1110251890295,4701.864285063374,4843.83835075167,4994.484271942651,5231.55166864499
73,4943.019647311555,5039.923456358347,4777.948529612526,5070.8573629750945,4849.689289259333,4801.70298751525,4553.208581588496,5109.929756213572,4931.933575323026,4736.230364150821,4410.396187026298,4611.799408381789,4759.608065893541,4896.44777810507,5138.419954906783
74,4811.288851882317,4958.183593849977,4691.342686721524,4988.3157914624535,4775.103121765578,4711.097268910214,4480.183276587625,4980.603149181443,4809.865143232599,4611.299781793128,4324.107620598808,4528.157888333543,4674.754344733214,4810.662359996761,5048.482124973588
75,4787.261318005169,4855.782420193027,4597.7445552058,4903.980050846776,4706.698161440519,4680.375388369518,4367.40929155861,4892.653296998459,4715.680370380027,4514.0269645027065,4253.054809646715,4441.972606967649,4587.297710710756,4722.111068564338,4969.803922451758
76,4678.083597845834,4773.51445437524,4487.46234099099,4830.154967675626,4631.057698795889,4571.5797594584155,4338.188382217805,4808.329926381377,4638.151057923896,4443.9322314301135,4172.8447461365395,4353.169755512216,4503.825855721079,4635.41951150001,4880.705145112324
77,4589.187311583031,4683.7152377744,4420.141249183392,4726.211649579283,4561.666731939806,4496.330328262557,4286.23645756281,4727.8088761755735,4596.219858944202,4378.309811390853,4086.548574316707,4280.085777483103,4420.2607689784445,4556.351220213948,4797.396931197289
78,4511.14942233638,4598.154559696277,4313.0856170558645,4619.071070026458,4515.315395043927,4409.865621755141,4192.7762772829465,4621.36600687638,4473.080835093179,4313.716897865608,4015.951509829323,4196.170369314458,4335.359148734259,4477.515336244152,4705.405684942987
79,4425.315287634468,4527.395793259749,4221.139969254125,4575.8293719174635,4366.16009477835,4344.419504714037,4171.762947232785,4496.524586018841,4411.282434269602,4243.0163139691185,3939.162526182957,4118.715122859597,4256.481065041691,4389.999728562881,4615.426158162014
80,4388.736721495324,4457.304260298043,4147.874559627634,4501.745050327255,4331.768592576397,4266.76260922069,4110.08479738088,4418.592929060003,4350.447959526969,4170.077432109447,3861.695487566763,4039.095989260257,4177.877804292122,4312.828404275582,4529.84757347025
81,4312.305457992665,4380.416078513535,4084.407105063817,4416.2334251783295,4239.043118278273,4185.041646107629,4030.320827914797,4345.29084610079,4280.8206551581325,4096.744722861885,3793.7984910242035,3962.146449719846,4099.342686602542,4231.982264386838,4445.1088798715755
82,4224.33265668145,4278.978380701802,3964.8792739533224,4316.764455429856,4144.728691070084,4116.7293539321945,3976.337166986182,4235.72241879583,4179.40249938627,3988.184153763957,3720.7693288620076,3888.962127328449,4023.38028383516,4153.572710448786,4368.505202531281
83,4113.651342752346,4145.566497232575,3908.7868976576283,4226.770046406952,4046.6801414668244,4036.580144516252,3898.393908286955,4184.761985586581,4097.371716694923,3919.428622250424,3645.227688248339,3817.844162981052,3949.0654912579676,4074.6568738704327,4289.8695973795775
84,4048.3678717271787,4072.7500169457358,3857.9114782209813,4179.041938401085,3980.425195780073,3963.034430459845,3800.484024140601,4126.946917216548,4031.135740171429,3871.2237184844007,3582.1383791786775,3745.574527500243,3873.5877906155065,4002.1671760483496,4209.288956031393
85,3990.2011807200324,4001.7404955840293,3798.793384057961,4129.556844896555,3898.5203818375467,3899.033420976171,3749.3129850485957,4049.4270619216186,3956.260909469224,3816.759616278216,3510.5819539922845,3671.5598048729353,3803.027257616239,3926.042560677839,4135.881318813008
86,3926.5358470026067,3924.243438832456,3719.4025625414474,4064.5097454271945,3817.351885663648,3816.46906260221,3674.3586874932644,3982.0257069441686,3853.074972213315,3756.5552818827728,3444.815860194888,3609.359606097929,3732.421417584311,3855.587346956407,4062.8594858543224
87,3835.0876897629055,3871.405260738874,3684.041128015554,4013.334283630183,3730.8987791278746,3739.516011036637,3620.873730893621,3901.3670908324875,3787.313265342635,3681.7600950164356,3380.1745030201287,3539.4880185174475,3660.848820734607,3786.376936054193,3992.3175476327337
88,3757.413247928641,3812.081167484263,3609.7276845988995,3949.2141129945157,3692.261549229607,3671.419895009661,3564.7124440111074,3818.31554575685,3716.87360348971,3639.6412009392698,3318.0864911010876,3473.7815327144494,3592.0012961380426,3717.8416210770174,3924.5139908687997
89,3698.0066956987007,3766.100660177995,3547.001263763679,3909.825564376974,3590.2648424464337,3635.5163076825525,3491.6392348089753,3766.485324191456,3681.4737428882236,3593.4318713098405,3252.8008529677186,3408.3912461244163,3528.951550727546,3650.114012708091,3839.560510863979
90,3619.577247790723,3702.7563218167943,3462.4829869273217,3850.441408999351,3502.9360636783854,3518.514258633976,3403.7334752620413,3698.395366249864,3593.256140647277,3519.485486416004,3191.1536574417037,3344.668616209212,3465.0540421878804,3579.728390766458,3783.387487613562
91,3550.607556848393,3628.1507546981916,3389.127511798088,3779.3365458144563,3416.8470674400064,3459.6788350783427,3317.1317789609857,3616.220931226055,3536.938655761399,3467.347047806595,3133.5611220624855,3284.81832060102,3399.563535815597,3513.543693223523,3720.8406182409426
92,3466.9363063795004,3540.5569888673504,3330.1485995722915,3711.2932767211214,3320.3540570492964,3390.6555429366676,3275.379103935884,3530.1623109199318,3448.9827964512087,3386.4866224325365,3060.8713486306033,3224.0463068546383,3339.37438167674,3443.5954303336503,3652.1226641589237
93,3415.213749328041,3474.4212682748075,3271.0335666680485,3623.9588196420395,3258.415098119208,3319.063769348215,3210.4521968581466,3446.6404491753806,3389.154652502257,3335.5687973340787,3006.700304466872,3163.7519118924615,3277.712725504488,3381.784016392686,3591.7873110284063
94,3357.645439029419,3419.851606672122,3228.838244245098,3526.617148312575,3202.5839059265945,3243.9196299899645,3167.0561988960785,3383.7257512857427,3326.2623789330287,3288.9368013773533,2957.1511678191428,3102.188971471896,3215.4754938705946,3316.1015507311504,3519.9693753850997
95,3302.1674126346225,3345.268337414275,3212.96255202598,3446.674203816284,3140.3830555701193,3183.9362954582157,3103.219435594908,3308.7935247609976,3263.2028130078274,3243.661264036681,2895.2705428838435,3039.7724135021576,3156.0125004736456,3255.1665169086614,3458.755718652328
96,3265.9164141416295,3307.4379461370236,3138.1337943291405,3400.6849438593817,3090.978356715666,3144.1893592850192,3057.4277856272456,3242.9476560419484,3216.09128221563,3199.5848175610836,2842.158464461764,2982.016805158306,3098.100493423959,3195.46063506946,3396.6417740335237
97,3200.321295758237,3248.6607464362,3044.7058706472626,3337.0564934401955,3034.9902927809258,3065.6153140543524,3035.2324071267203,3178.6248479027145,3164.0405781074787,3108.0255482588223,2789.381743332415,2929.582705064677,3035.1113499538233,3136.2534626613106,3335.572844175672
98,3136.624418300825,3179.8468034727243,2974.6578397528347,3264.862453961728,2956.149196848385,3034.896418740287,2978.3549113726986,3124.5792733954418,3101.52665467967,3051.3180243343313,2736.3352446774934,2877.0493363403357,2982.1697075079983,3075.34397631634,3266.556905950275
99,3078.350091388018,3117.7724177285872,2922.2750028350974,3181.7812485972886,2905.8751988737267,3006.8043478639033,2910.5121344524396,3022.2526414031313,3052.0728630550666,3003.867516753843,2680.8620099921854,2821.1858502465084,2925.8467955806736,3023.2436843802193,3208.095654919954
100,3024.9772580511967,3079.2089283691307,2877.025680623902,3137.4990082166823,2858.611903349651,2926.5101383555107,2842.204047766881,2965.5674152943875,2988.173174576654,2948.4526859785333,2632.5473515570566,2771.5576285146394,2871.04696325142,2963.1543189144704,3150.319223000431
101,2991.015517116558,3023.746638684788,2835.8081273631024,3045.465792065591,2808.9211801552588,2882.741638935993,2757.6554342483964,2916.865693491336,2959.470698951376,2890.906340609163,2579.846536669364,2717.09868736756,2817.971520399442,2912.7801077864115,3096.584600063864
102,2942.037025381623,3023.746638684788,2791.8838170499125,2972.6840351131523,2758.9480988851556,2810.0422315167853,2721.857675894518,2865.485026123316,2913.608896770021,2835.8469251206416,2530.739854683489,2665.494655232636,2763.9800307062014,2858.820604164374,3036.0533447459816
103,2892.6739757662613,2964.7764944657993,2734.6282406132013,2942.1665444771484,2713.8393187001875,2762.490727733068,2664.818474132376,2812.164231149369,2870.361881411721,2782.076556303052,2481.1266094132247,2615.1386674423056,2713.455053687726,2804.853816920319,2973.4134033287364
104,2851.019157755058,2931.7147877645957,2668.3512176297845,2865.367066116592,2655.8690976578514,2732.614960620914,2620.9959499382717,2770.362374569942,2833.896133088653,2743.1764246905245,2440.7223074358344,2565.8210766850357,2665.325023726732,2753.3118604902256,2925.2858347148263
105,2800.506243800734,2897.9655858764604,2637.9848830319293,2824.700516377555,2605.6309901545296,2648.5803262937234,2563.7084501309328,2720.167095750993,2787.3398355701192,2653.7488336533247,2387.6280491530097,2517.6052628537122,2615.0396777117185,2703.046961005225,2874.4792092417238
106,2742.694456104296,2842.9729166086836,2586.9164237180325,2784.324720464744,2567.0354766477226,2597.98614618421,2536.9125169160143,2662.912773325359,2735.4486893690073,2608.825159365433,2342.8434128156646,2469.542826777882,2566.94440775535,2652.53060677039,2820.0699223533106
107,2665.037883525384,2777.6825347272666,2545.773675392243,2710.8912663818546,2529.251871874692,2550.4270392260833,2521.5813530583764,2619.7239092131995,2674.119711146651,2574.7068342704392,2300.6277794432563,2423.1813722636366,2518.3967338600683,2605.973619095404,2765.956968844353
108,2613.1876509068366,2745.6916275350186,2499.463152219093,2654.4213639736995,2492.6099977889326,2494.989483666169,2461.125557619288,2567.6592383409916,2629.2271022732707,2525.4442331610567,2251.1946853383224,2377.7262989122746,2470.593901127085,2558.090528797803,2710.0111571270468
109,2561.224057332811,2711.366282181778,2467.963980790782,2614.161682657737,2443.346531983776,2453.157206254491,2434.4812069275854,2500.7372187234223,2561.0740288730112,2486.490986374603,2210.9567711668014,2333.2739500051866,2426.17048944371,2513.1668653928723,2657.662295037866
110,2514.6944943143385,2657.3215314653976,2434.4557810443293,2582.9034613243207,2407.50325999293,2428.527166299528,2399.954977639154,2450.9167034907096,2521.4241471058263,2439.3943235014212,2171.3629038543377,2290.3029766894397,2382.365381265935,2468.8120530089886,2609.959074647347
111,2493.013278521226,2610.296678440766,2397.8895783466073,2530.5805456043317,2349.8950890596166,2394.76784160793,2356.079166317068,2394.164851333339,2486.8285457590728,2382.0969718833244,2134.2251205179905,2249.5991443360635,2336.0249543402165,2424.483264910434,2570.333593890477
112,2447.104460415635,2565.3691787762104,2349.1594327574453,2488.748569851736,2302.238036190967,2343.560098951566,2319.1327927537686,2367.393834720642,2451.1495528546666,2347.8272677131636,2092.483669238731,2207.7588915499678,2293.0421519654315,2375.2265162525314,2522.7125453443596
113,2400.9424618354687,2506.4504553864313,2288.613290711066,2445.2689563183762,2243.2230143189904,2278.7008988752154,2285.7268189723586,2331.33115149335,2395.3436609752075,2320.5561979824042,2053.419267896132,2165.4200048630373,2249.3503885887367,2331.3977916535455,2480.717988861149
114,2325.791843304145,2471.9880123537287,2250.123070553704,2393.786282143669,2201.5242382975102,2234.576111164036,2244.8606306915262,2303.5327594317923,2355.688578080462,2256.8563509306373,2015.9372258338665,2123.966437042226,2208.697797521589,2291.0632646545473,2424.6733993293647
115,2284.9586905527813,2433.317485774661,2205.975154994451,2350.449841034491,2162.067177311566,2183.5233760932133,2199.2058280124484,2240.913872557303,2317.85116892486,2224.7951527127784,1977.1793838932317,2085.53596636483,2170.416758312398,2246.5957794108635,2380.465578893564
116,2239.0016857876767,2398.350360156875,2166.593489050433,2308.091936478952,2117.8380142505757,2154.6361337491226,2153.15832971684,2181.8791705654507,2267.499459934103,2185.9678177369215,1938.8297071308762,2046.077609892438,2128.761997131513,2206.0151420569823,2340.0966404789324
117,2197.865483898572,2363.379110015398,2111.5569976177276,2265.4527621852744,2098.8240747850527,2118.9021880729856,2110.9251962389408,2156.7400586036206,2222.65837636015,2138.6246775933314,1904.383159702219,2010.764645848544,2088.714966792397,2166.529198113963,2298.4100242143236
118,2170.3837281756437,2332.5532019679295,2064.534852887486,2234.857568960033,2054.233925698533,2059.9259570435033,2058.1339329573952,2108.914774073235,2153.090701173945,2110.753934908688,1869.0210678258036,1973.099191826445,2051.0611137454616,2126.8434666320654,2254.4953726239637
119,2117.2814429926284,2282.2582743433973,2022.3137067182686,2205.973906908311,2018.03324893958,2032.0957079579882,2016.2565050730232,2070.5272630110267,2100.8619781208768,2082.2746187409434,1830.858347711277,1936.2478062745877,2011.839883997639,2089.0999935211457,2210.228898464288
120,2069.7616801937775,2241.73150437306,2000.460149153932,2187.5416033944985,1977.907142561632,2001.8782385090183,1978.3008887334088,2014.8874572315208,2064.1850512212513,2033.9854599390246,1792.1164460614193,1902.3067013954324,1972.8392802658468,2051.403359537717,2174.468219522799
121,2022.8896184611253,2204.6321014549703,1957.0603350946858,2166.03825740544,1929.7425538940383,1965.0068206301075,1936.657463582612,1985.7943829992853,2006.2699287633216,1991.9578535094263,1761.1646048889952,1866.0121028499846,1937.0342229770956,2013.3546146780218,2136.225643276362
122,1994.881153212008,2155.0706042849033,1921.8349618432653,2116.3780241335367,1885.3002785945337,1934.0195616969588,1897.2613491882084,1974.5957158268914,1962.8311655692446,1943.1552381636177,1729.0696492030634,1829.8146914203674,1900.2663731879954,1976.3911896309407,2097.6917891634253
123,1943.3888255713273,2102.0638041482302,1876.2656907574521,2070.5950405321123,1844.9998659476005,1912.7447196099856,1866.9836988879727,1951.3843542859527,1918.153919051633,1915.2904031914557,1695.609491723059,1795.311077338526,1866.2275343419265,1939.4063787408425,2060.2517700409135
124,1921.4342144959046,2056.3503817133274,1840.0382095148686,2020.599932798609,1817.4346418192813,1876.4401658269703,1829.85561058883,1937.4865563044634,1863.662399603407,1861.1056674651827,1662.6797745320675,1763.0592263206663,1829.6422739856473,1903.9837762706877,2020.3063570990819
125,1879.9515460173425,2020.9696663356485,1808.6592120940286,1971.9667468663188,1793.2126013690493,1839.6263511543768,1790.0345461929794,1891.7551330713743,1839.3327792632435,1815.5300945152628,1634.584583635602,1730.98926018544,1795.2139783506332,1866.837605100868,1981.809888684276
126,1823.7622608228592,1971.9294491769924,1777.1796170040973,1940.4583787316858,1750.2412694739187,1809.174986445,1749.4098719886963,1851.2733969542387,1816.812028496424,1771.725133880851,1600.3790712612154,1697.436751691168,1762.5684464820447,1833.6042776350585,1947.4275343477245
127,1799.276806538138,1947.9364608423105,1742.9113659629413,1898.8464767132555,1726.666755215131,1770.571326370489,1721.7486426816308,1823.403576458228,1783.1925898448624,1753.7877704955968,1566.0399574957587,1668.292424875992,1731.533779766165,1798.9427610594482,1916.3868174239062
128,1771.169591307197,1905.4861503999155,1716.0245999811686,1888.9702346490194,1691.7099511519616,1738.3643117309628,1702.9618128417578,1788.6054653943845,1758.0939909481601,1723.2664849277915,1537.444104306885,1635.3077439750496,1699.4223031933652,1768.0416527743434,1879.2497171632215
129,1737.3970241653087,1874.4622508935097,1675.0775300651208,1847.4920975566647,1669.2746666204723,1720.0580795237622,1672.1959467115125,1752.785478438763,1726.2389032858828,1690.3443303492259,1508.394937311005,1603.4805678736845,1668.1475356086175,1735.320893111479,1840.8282904023345
130,1709.6915790738,1858.8631339762494,1642.902666717454,1825.5175850450053,1638.8475267153442,1693.0195613190433,1650.9214357508797,1730.0517843024356,1689.1270212875947,1658.0147930017288,1479.093870919547,1572.8448801800203,1636.5688389175862,1699.818504662819,1807.842255627742
131,1691.6938047874435,1829.072419390722,1618.563790324335,1790.1304300144773,1611.694168194015,1644.2310662826392,1635.264612448732,1698.0283775153239,1644.8861668024683,1639.2254307429139,1451.7797178513658,1546.432137903351,1607.819907904353,1671.660070903135,1775.307957473644
132,1659.7088623514605,1787.8705715327656,1593.4059352094196,1740.2160794323256,1597.8036607532326,1612.8083190637694,1611.196805183932,1659.2764003613509,1609.407913243141,1606.3174760649379,1426.4032387230397,1517.357393880637,1576.4370520479724,1642.131792009179,1740.0941499683202
133,1638.0424118808523,1753.4074102150805,1571.0723509185211,1707.4576891421939,1572.5747503596438,1575.2473549281056,1593.1916507343476,1625.546963150159,1571.399959154294,1583.1736714336807,1396.9302706008314,1487.0684811937813,1546.514319821582,1609.6942090164746,1708.7132644936835
134,1603.6382141028616,1715.405173801574,1547.4088667394265,1670.4374567000123,1541.2465926287077,1546.9651531261823,1558.7214584477933,1589.1969806849831,1544.4080714794652,1559.9495082435383,1369.7224818177838,1460.3601767615644,1516.7550243160167,1582.2038499210714,1680.939812844242
135,1581.5179074365878,1693.941239135801,1520.1509459993679,1635.6077095918977,1519.8212726683153,1507.1181896785133,1532.2294095057446,1547.396005251341,1515.491884720401,1540.66522064424,1340.4107206461342,1432.6701289794476,1490.2332063035965,1551.85161770506,1649.6837671765031
136,1539.4910671448417,1662.111898056151,1494.4252479812928,1620.0086970256893,1478.3348990166544,1480.1769534282837,1506.679403449434,1532.8955137783278,1491.3480058926796,1524.9627089818225,1320.4519139648228,1405.306772141696,1462.8070930690183,1521.9206482345126,1625.1072397816024
137,1517.1706562286404,1628.2246151289755,1470.0527523543078,1588.013143564945,1456.9259645468437,1443.9418293506458,1482.6385964476412,1496.7023353560176,1445.402388155771,1513.7832281853237,1292.9749198804568,1380.7339178170141,1434.977678021111,1493.1693367598914,1592.426694977377
138,1491.5525998722005,1596.5517337206206,1438.5868081465305,1566.4482821784898,1428.475372926597,1413.0940202273873,1453.1947993850679,1478.5445798622811,1423.6481005010837,1492.0343806898052,1271.0869184310545,1353.3645398599258,1410.0156855976504,1467.0053812286828,1568.6386535320753
139,1457.6011553979417,1578.2814519864478,1408.0328876840629,1540.8625025419622,1397.1568488139135,1379.7328477369167,1435.8380145295307,1451.6973094312793,1406.8309976878204,1453.2089326424727,1247.5265995553318,1328.856754598771,1382.8022463868076,1442.3864090482691,1537.9955913863298
140,1439.8446579141005,1559.6401281088808,1384.1329697140873,1515.8939332221455,1374.4731506382273,1362.6350604492507,1402.6504019126542,1418.0571283183883,1374.1446620122576,1435.0948508002407,1225.3739165619977,1302.8566618835396,1355.0330093786545,1414.914036230393,1508.3120289058843
141,1411.4373771881637,1522.4740678315704,1350.0431556741344,1485.7635115325347,1343.5433542784456,1352.721078975765,1378.8151430857856,1386.0787160075772,1346.83796819786,1405.625664913957,1196.8590773380265,1277.6582172980125,1331.1458343274194,1388.5169269901974,1480.0144982430697
142,1375.7037440065271,1492.5839040385763,1331.4464754854685,1456.8541637368335,1324.2255510010311,1327.0024675274467,1359.7637389240404,1359.642497566118,1311.6160616078314,1376.7163447671296,1173.8345815969371,1253.3367228942761,1306.6612473014957,1363.955212930065,1456.8543784940175
143,1361.626376911048,1465.2536118463447,1306.8362748683264,1422.8626313392158,1293.4823934781725,1306.7687086644103,1331.8688373228335,1346.015447962014,1293.4225479313882,1357.7388900623937,1148.2284756137278,1231.0359703900367,1282.753249893924,1338.2035709121026,1425.8879557952127
144,1335.0640899564783,1434.4925716284035,1285.4477534050282,1391.282337867566,1268.1416968459105,1276.7786597399627,1301.3317501836082,1313.0309303486497,1265.7104906649215,1333.2701616629593,1130.2351151443443,1207.9024019290805,1258.5782214034746,1313.647562091993,1400.6889507669507
145,1308.5000423587962,1414.237270125103,1267.4598476617025,1357.4760208685675,1256.6653857891058,1263.947755553646,1278.2488550996356,1297.8857333829408,1252.2922783909473,1303.4126316297734,1108.7655298509642,1185.648068413262,1234.7098571164765,1287.8011035843442,1373.3949108999561
146,1278.929963399255,1397.8099938098903,1240.8525622613595,1325.7384723276652,1232.7488625366113,1237.3823499967577,1253.6459124429082,1272.8793400323405,1230.3752834644454,1281.5121187624661,1089.4636705875034,1161.4892548976904,1211.5476512136543,1264.6093645325475,1347.896914659342
147,1263.390324063423,1373.1712157761385,1221.9791280730492,1293.2621731743825,1211.0389619451428,1209.428946772961,1223.2741428333866,1255.9886962061562,1209.5405718612387,1255.029707764103,1067.4968088563758,1140.2100020726195,1187.7312833642331,1243.0719323726835,1321.2025872945926
148,1248.5855063147658,1340.4284004688777,1195.505418015771,1263.599698868265,1192.8754751649114,1172.2769338321361,1196.787293191206,1239.386434422673,1176.78924140158,1234.871100991398,1048.4545632793772,1119.5883463204448,1165.420033407751,1218.6334821055666,1298.575773897449
149,1222.0487368660056,1313.2360814742601,1189.4483094024004,1246.2670540905947,1169.5499977780173,1155.295968339652,1177.034364215075,1209.0747445439551,1148.8468781194474,1214.844700364225,1028.4342215762547,1098.4542531917693,1142.733487130681,1197.145786251041,1275.2331063034896
